,uris,names,artist_names,artist_uris,artist_pop,artist_genres,albums,track_pop,danceability,energy,keys,loudness,modes,speechiness,acousticness,instrumentalness,liveness,valences,tempos,types,ids,track_hrefs,analysis_urls,durations_ms,time_signatures,playlist_name
173,2H6dHxAxGq5oQ9EiinNpXT,Spirits,The Strumbellas,6ujr1NkqbZpYOhquczUUfl,55,"['canadian indie', 'folk-pop', 'stomp and holler']",Hope,0,0.54,0.729,0,-3.709,1,0.0276,0.169,0.0,0.112,0.779,80.453,audio_features,2H6dHxAxGq5oQ9EiinNpXT,https://api.spotify.com/v1/tracks/2H6dHxAxGq5oQ9EiinNpXT,https://api.spotify.com/v1/audio-analysis/2H6dHxAxGq5oQ9EiinNpXT,203653,4,Motivate
174,2iUmqdfGZcHIhS3b9E9EWq,Everybody Talks,Neon Trees,0RpddSzUHfncUWNJXKOsjy,64,"['modern rock', 'neo mellow', 'pop rock', 'pov: indie']",Picture Show,81,0.471,0.924,8,-3.906,1,0.0586,0.00301,0.0,0.313,0.725,154.961,audio_features,2iUmqdfGZcHIhS3b9E9EWq,https://api.spotify.com/v1/tracks/2iUmqdfGZcHIhS3b9E9EWq,https://api.spotify.com/v1/audio-analysis/2iUmqdfGZcHIhS3b9E9EWq,177280,4,Motivate
175,5yDL13y5giogKs2fSNf7sj,Glad You Came,The Wanted,2NhdGz9EDv2FeUw6udu2g1,63,"['boy band', 'dance pop', 'pop', 'post-teen pop']",Battleground (Deluxe Edition),81,0.722,0.851,7,-3.873,0,0.0639,0.0319,0.0,0.108,0.452,126.885,audio_features,5yDL13y5giogKs2fSNf7sj,https://api.spotify.com/v1/tracks/5yDL13y5giogKs2fSNf7sj,https://api.spotify.com/v1/audio-analysis/5yDL13y5giogKs2fSNf7sj,197936,4,Motivate
176,1XwR2Yh55jADw1Z5KZeJ3k,Fire,Majozi,1JvTUHnkJ8yiTQfOKDdArt,31,"['folk-pop', 'south african pop', 'south african pop dance']",Fire,38,0.659,0.881,5,-5.035,1,0.0702,0.0409,0.0,0.111,0.576,130.027,audio_features,1XwR2Yh55jADw1Z5KZeJ3k,https://api.spotify.com/v1/tracks/1XwR2Yh55jADw1Z5KZeJ3k,https://api.spotify.com/v1/audio-analysis/1XwR2Yh55jADw1Z5KZeJ3k,203093,4,Motivate
177,3rq5w4bQGigXOfdN30ATJt,Do I Wanna Know?,Arctic Monkeys,7Ln80lUS6He07XvHI8qqHH,85,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']",AM,2,0.548,0.532,5,-7.596,1,0.0323,0.186,0.000263,0.217,0.405,85.03,audio_features,3rq5w4bQGigXOfdN30ATJt,https://api.spotify.com/v1/tracks/3rq5w4bQGigXOfdN30ATJt,https://api.spotify.com/v1/audio-analysis/3rq5w4bQGigXOfdN30ATJt,272394,4,Motivate
178,15DrrIod12Tc2IoMaHiwlQ,I Bet My Life,Imagine Dragons,53XhwfbYqKCa1cC15pYq2q,86,"['modern rock', 'pop', 'rock']",Smoke + Mirrors,63,0.553,0.657,1,-8.219,1,0.0405,0.335,0.000648,0.228,0.555,107.889,audio_features,15DrrIod12Tc2IoMaHiwlQ,https://api.spotify.com/v1/tracks/15DrrIod12Tc2IoMaHiwlQ,https://api.spotify.com/v1/audio-analysis/15DrrIod12Tc2IoMaHiwlQ,192707,4,Motivate
179,7yq4Qj7cqayVTp3FF9CWbm,Riptide,Vance Joy,10exVja0key0uqUkk6LJRT,74,"['folk-pop', 'modern rock']",Dream Your Life Away,86,0.484,0.731,1,-6.694,1,0.0379,0.431,0.0,0.151,0.51,101.654,audio_features,7yq4Qj7cqayVTp3FF9CWbm,https://api.spotify.com/v1/tracks/7yq4Qj7cqayVTp3FF9CWbm,https://api.spotify.com/v1/audio-analysis/7yq4Qj7cqayVTp3FF9CWbm,204280,4,Motivate
180,213x4gsFDm04hSqIUkg88w,On Top Of The World,Imagine Dragons,53XhwfbYqKCa1cC15pYq2q,86,"['modern rock', 'pop', 'rock']",Night Visions,80,0.631,0.924,0,-5.589,1,0.146,0.0841,3.59e-06,0.084,0.755,100.045,audio_features,213x4gsFDm04hSqIUkg88w,https://api.spotify.com/v1/tracks/213x4gsFDm04hSqIUkg88w,https://api.spotify.com/v1/audio-analysis/213x4gsFDm04hSqIUkg88w,192280,4,Motivate
181,1MlAkYV0nbRKWhhfvTt3zc,Don't You Worry Child - Radio Edit,Swedish House Mafia,1h6Cn3P4NGzXbaXidqURXs,75,"['edm', 'pop dance', 'progressive electro house']",Until Now,45,0.614,0.832,11,-3.419,0,0.0522,0.11,0.0,0.185,0.429,129.038,audio_features,1MlAkYV0nbRKWhhfvTt3zc,https://api.spotify.com/v1/tracks/1MlAkYV0nbRKWhhfvTt3zc,https://api.spotify.com/v1/audio-analysis/1MlAkYV0nbRKWhhfvTt3zc,213169,4,Motivate
182,5PRRthP9SLfbXB359MfIWv,I Will Wait,Mumford & Sons,3gd8FJtBJtkRxdfbTu19U2,71,"['modern folk rock', 'modern rock', 'neo mellow', 'stomp and holler', 'uk americana']",Babel (Deluxe Version),73,0.486,0.769,1,-5.14,1,0.0341,0.0119,0.00832,0.197,0.393,131.286,audio_features,5PRRthP9SLfbXB359MfIWv,https://api.spotify.com/v1/tracks/5PRRthP9SLfbXB359MfIWv,https://api.spotify.com/v1/audio-analysis/5PRRthP9SLfbXB359MfIWv,276720,4,Motivate
183,5lN1EH25gdiqT1SFALMAq1,Gold on the Ceiling,The Black Keys,7mnBLXK823vNxN3UWB7Gfz,70,"['alternative rock', 'blues rock', 'garage rock', 'indie rock', 'indietronica', 'modern blues rock', 'modern rock', 'punk blues', 'rock', 'roots rock']",El Camino,76,0.505,0.833,0,-4.632,1,0.0475,0.00772,7.9e-05,0.069,0.565,130.121,audio_features,5lN1EH25gdiqT1SFALMAq1,https://api.spotify.com/v1/tracks/5lN1EH25gdiqT1SFALMAq1,https://api.spotify.com/v1/audio-analysis/5lN1EH25gdiqT1SFALMAq1,224333,4,Motivate
184,4G8gkOterJn0Ywt6uhqbhp,Radioactive,Imagine Dragons,53XhwfbYqKCa1cC15pYq2q,86,"['modern rock', 'pop', 'rock']",Night Visions,75,0.448,0.784,9,-3.686,1,0.0627,0.106,0.000108,0.668,0.236,136.245,audio_features,4G8gkOterJn0Ywt6uhqbhp,https://api.spotify.com/v1/tracks/4G8gkOterJn0Ywt6uhqbhp,https://api.spotify.com/v1/audio-analysis/4G8gkOterJn0Ywt6uhqbhp,186813,4,Motivate
185,5xhQChGGhKLWqBqX4XhtYE,Sail,AWOLNATION,4njdEjTnLfcGImKZu1iSrz,60,"['la indie', 'modern alternative rock', 'modern rock', 'rock', 'stomp pop']",Megalithic Symphony Deluxe,2,0.825,0.435,1,-9.582,1,0.0568,0.452,0.609,0.0953,0.243,119.038,audio_features,5xhQChGGhKLWqBqX4XhtYE,https://api.spotify.com/v1/tracks/5xhQChGGhKLWqBqX4XhtYE,https://api.spotify.com/v1/audio-analysis/5xhQChGGhKLWqBqX4XhtYE,259102,4,Motivate
186,1YJ3GR5wmQnysjDUQDC8ZR,In Hell I'll Be In Good Company,The Dead South,3HR1xtIsUefdFnkI1XHgeA,57,['saskatchewan indie'],Good Company,25,0.772,0.235,7,-9.075,0,0.0479,0.753,0.00125,0.111,0.703,154.802,audio_features,1YJ3GR5wmQnysjDUQDC8ZR,https://api.spotify.com/v1/tracks/1YJ3GR5wmQnysjDUQDC8ZR,https://api.spotify.com/v1/audio-analysis/1YJ3GR5wmQnysjDUQDC8ZR,245320,4,Motivate
187,2bL2gyO6kBdLkNSkxXNh6x,Animals,Maroon 5,04gDigrS5kc9YWfZHwBETP,84,['pop'],V,83,0.279,0.742,4,-6.46,0,0.0898,0.000185,0.0,0.593,0.328,189.868,audio_features,2bL2gyO6kBdLkNSkxXNh6x,https://api.spotify.com/v1/tracks/2bL2gyO6kBdLkNSkxXNh6x,https://api.spotify.com/v1/audio-analysis/2bL2gyO6kBdLkNSkxXNh6x,231013,4,Motivate
188,6RKGBcDtgzXx21zUjpeu6F,Cold Cold Man,Saint Motel,1dWEYMPtNmvSVaDNLgB6NV,61,"['la indie', 'modern alternative rock', 'modern rock', 'pov: indie']",My Type EP,67,0.613,0.661,9,-4.984,1,0.0263,0.00652,0.0,0.0976,0.509,110.978,audio_features,6RKGBcDtgzXx21zUjpeu6F,https://api.spotify.com/v1/tracks/6RKGBcDtgzXx21zUjpeu6F,https://api.spotify.com/v1/audio-analysis/6RKGBcDtgzXx21zUjpeu6F,230773,4,Motivate
189,6liNJDyWJjyHAgDnAX95bw,Fire and the Flood,Vance Joy,10exVja0key0uqUkk6LJRT,74,"['folk-pop', 'modern rock']",Dream Your Life Away (Special Edition),69,0.596,0.827,5,-4.402,1,0.0372,0.0242,0.0,0.0958,0.329,115.034,audio_features,6liNJDyWJjyHAgDnAX95bw,https://api.spotify.com/v1/tracks/6liNJDyWJjyHAgDnAX95bw,https://api.spotify.com/v1/audio-analysis/6liNJDyWJjyHAgDnAX95bw,249382,4,Motivate
190,0i5el041vd6nxrGEU8QRxy,Cruise,Florida Georgia Line,3b8QkneNDz4JHKKKlLgYZg,73,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",Here's To The Good Times,74,0.457,0.948,10,-3.364,1,0.0354,0.0191,0.0,0.0536,0.878,148.0,audio_features,0i5el041vd6nxrGEU8QRxy,https://api.spotify.com/v1/tracks/0i5el041vd6nxrGEU8QRxy,https://api.spotify.com/v1/audio-analysis/0i5el041vd6nxrGEU8QRxy,208960,4,Motivate
191,6NaBDHz9C7Uz9Z9CwLXQin,Bleeding Out,Imagine Dragons,53XhwfbYqKCa1cC15pYq2q,86,"['modern rock', 'pop', 'rock']",Night Visions,59,0.299,0.754,5,-4.078,0,0.0732,0.0195,1.3e-06,0.103,0.295,169.373,audio_features,6NaBDHz9C7Uz9Z9CwLXQin,https://api.spotify.com/v1/tracks/6NaBDHz9C7Uz9Z9CwLXQin,https://api.spotify.com/v1/audio-analysis/6NaBDHz9C7Uz9Z9CwLXQin,221053,4,Motivate
192,7s0lDK7y3XLmI7tcsRAbW0,My Songs Know What You Did In The Dark (Light Em Up),Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX,78,"['emo', 'modern rock', 'pop', 'rock']",Save Rock And Roll,67,0.558,0.924,9,-4.341,0,0.064,0.0271,3.32e-06,0.537,0.567,151.99,audio_features,7s0lDK7y3XLmI7tcsRAbW0,https://api.spotify.com/v1/tracks/7s0lDK7y3XLmI7tcsRAbW0,https://api.spotify.com/v1/audio-analysis/7s0lDK7y3XLmI7tcsRAbW0,186827,4,Motivate
193,1xQ6trAsedVPCdbtDAmk0c,Savage Love (Laxed - Siren Beat),Jawsh 685,56mfhUDKa1vec6rSLZV5Eg,59,['nz pop'],Savage Love (Laxed - Siren Beat),77,0.767,0.481,0,-8.52,0,0.0803,0.234,0.0,0.269,0.761,150.076,audio_features,1xQ6trAsedVPCdbtDAmk0c,https://api.spotify.com/v1/tracks/1xQ6trAsedVPCdbtDAmk0c,https://api.spotify.com/v1/audio-analysis/1xQ6trAsedVPCdbtDAmk0c,171375,4,Motivate
194,3ZFTkvIE7kyPt6Nu3PEa7V,Hips Don't Lie (feat. Wyclef Jean),Shakira,0EmeFodog0BfCgMzAIvKQp,86,"['colombian pop', 'dance pop', 'latin pop', 'pop']","Oral Fixation, Vol. 2 (Expanded Edition)",87,0.778,0.824,10,-5.892,0,0.0707,0.284,0.0,0.405,0.758,100.024,audio_features,3ZFTkvIE7kyPt6Nu3PEa7V,https://api.spotify.com/v1/tracks/3ZFTkvIE7kyPt6Nu3PEa7V,https://api.spotify.com/v1/audio-analysis/3ZFTkvIE7kyPt6Nu3PEa7V,218093,4,Motivate
195,5YaskwnGDZFDRipaqzbwQx,Your Love (9PM),ATB,7jZM5w05mGhw6wTB1okhD9,63,"['german dance', 'german techno', 'german trance', 'trance']",Your Love (9PM),80,0.669,0.784,7,-5.603,1,0.112,0.194,6.28e-06,0.115,0.517,125.993,audio_features,5YaskwnGDZFDRipaqzbwQx,https://api.spotify.com/v1/tracks/5YaskwnGDZFDRipaqzbwQx,https://api.spotify.com/v1/audio-analysis/5YaskwnGDZFDRipaqzbwQx,150053,4,Motivate
196,5Kpg1A7BOHpBbaT3H3xqd3,GOOD TIME,Niko Moon,6Rw7DRa1dzChBvxGPCpOxU,54,[],GOOD TIME - EP,0,0.802,0.59,5,-7.189,1,0.0493,0.0874,0.0,0.275,0.687,138.084,audio_features,5Kpg1A7BOHpBbaT3H3xqd3,https://api.spotify.com/v1/tracks/5Kpg1A7BOHpBbaT3H3xqd3,https://api.spotify.com/v1/audio-analysis/5Kpg1A7BOHpBbaT3H3xqd3,214720,4,Motivate
197,5PX4uS1LqlWEPL69phPVQQ,Pursuit Of Happiness - Extended Steve Aoki Remix,Kid Cudi,0fA0VVWsXO9YnASrzqfmYu,78,"['hip hop', 'ohio hip hop', 'pop rap', 'rap']",Pursuit Of Happiness [Extended Steve Aoki Remix (Explicit)],76,0.722,0.687,0,-5.189,1,0.0556,0.00949,0.00413,0.0462,0.619,128.013,audio_features,5PX4uS1LqlWEPL69phPVQQ,https://api.spotify.com/v1/tracks/5PX4uS1LqlWEPL69phPVQQ,https://api.spotify.com/v1/audio-analysis/5PX4uS1LqlWEPL69phPVQQ,373627,4,Motivate
198,0CokSRCu5hZgPxcZBaEzVE,Glorious (feat. Skylar Grey),Macklemore,3JhNCzhSMTxs9WLGJJxWOY,76,"['pop rap', 'seattle hip hop']",GEMINI,80,0.731,0.794,0,-5.126,0,0.0522,0.0323,2.59e-05,0.112,0.356,139.994,audio_features,0CokSRCu5hZgPxcZBaEzVE,https://api.spotify.com/v1/tracks/0CokSRCu5hZgPxcZBaEzVE,https://api.spotify.com/v1/audio-analysis/0CokSRCu5hZgPxcZBaEzVE,220454,4,Motivate
199,48i055G1OT5KxGGftwFxWy,"Oh, Pretty Woman",Roy Orbison,0JDkhL4rjiPNEp92jAgJnS,64,"['adult standards', 'classic rock', 'folk rock', 'mellow gold', 'rock-and-roll', 'rockabilly', 'singer-songwriter']","Oh, Pretty Woman",78,0.619,0.603,9,-9.481,1,0.0342,0.712,0.0,0.0721,0.958,127.433,audio_features,48i055G1OT5KxGGftwFxWy,https://api.spotify.com/v1/tracks/48i055G1OT5KxGGftwFxWy,https://api.spotify.com/v1/audio-analysis/48i055G1OT5KxGGftwFxWy,178933,4,Motivate
200,5tVA6TkbaAH9QMITTQRrNv,Free Fallin',Tom Petty,2UZMlIwnkgAEDBsw1Rejkn,68,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",Full Moon Fever,81,0.623,0.449,5,-13.333,1,0.0253,0.212,0.0,0.0613,0.572,84.383,audio_features,5tVA6TkbaAH9QMITTQRrNv,https://api.spotify.com/v1/tracks/5tVA6TkbaAH9QMITTQRrNv,https://api.spotify.com/v1/audio-analysis/5tVA6TkbaAH9QMITTQRrNv,256000,4,Motivate
201,07q0QVgO56EorrSGHC48y3,I Was Made For Lovin' You,KISS,07XSN3sPlIlB2L2XNcTwJw,71,"['glam rock', 'hard rock', 'rock']",Dynasty,84,0.768,0.852,4,-6.215,1,0.038,0.214,7.36e-05,0.0723,0.867,128.373,audio_features,07q0QVgO56EorrSGHC48y3,https://api.spotify.com/v1/tracks/07q0QVgO56EorrSGHC48y3,https://api.spotify.com/v1/audio-analysis/07q0QVgO56EorrSGHC48y3,271240,4,Motivate
202,4SBOo9X9UGUBbBfSYhpHFB,Zambezi (feat. Beatenberg),TRESOR,5tYaRVYbV1anmzyxqMVdHi,37,"['south african pop', 'south african pop dance']",VII (Repack),0,0.717,0.907,11,-8.593,0,0.114,0.627,0.0532,0.193,0.761,115.003,audio_features,4SBOo9X9UGUBbBfSYhpHFB,https://api.spotify.com/v1/tracks/4SBOo9X9UGUBbBfSYhpHFB,https://api.spotify.com/v1/audio-analysis/4SBOo9X9UGUBbBfSYhpHFB,241187,4,Motivate
203,1y5BwSS3YcBdNm5tJBlJSv,Evergreen,TRESOR,5tYaRVYbV1anmzyxqMVdHi,37,"['south african pop', 'south african pop dance']",Evergreen,0,0.775,0.736,1,-5.844,0,0.0685,0.542,0.00111,0.378,0.58,107.001,audio_features,1y5BwSS3YcBdNm5tJBlJSv,https://api.spotify.com/v1/tracks/1y5BwSS3YcBdNm5tJBlJSv,https://api.spotify.com/v1/audio-analysis/1y5BwSS3YcBdNm5tJBlJSv,209107,4,Motivate
204,7s0jmlyiTkvwyNXt0n58ZU,Chasing Dreams,GoodLuck,4iSv3eRHwrwQTYbRCXxmL3,39,"['cape town indie', 'south african pop', 'south african pop dance']",The Nature Within,15,0.743,0.676,5,-6.473,1,0.0404,0.00177,0.0896,0.211,0.331,124.004,audio_features,7s0jmlyiTkvwyNXt0n58ZU,https://api.spotify.com/v1/tracks/7s0jmlyiTkvwyNXt0n58ZU,https://api.spotify.com/v1/audio-analysis/7s0jmlyiTkvwyNXt0n58ZU,257672,4,Motivate
205,4SRv6Svywj0UkyQQU6iec9,Be Yourself,GoodLuck,4iSv3eRHwrwQTYbRCXxmL3,39,"['cape town indie', 'south african pop', 'south african pop dance']",The Nature Within,16,0.677,0.899,2,-7.902,1,0.0709,0.034,0.292,0.211,0.253,121.024,audio_features,4SRv6Svywj0UkyQQU6iec9,https://api.spotify.com/v1/tracks/4SRv6Svywj0UkyQQU6iec9,https://api.spotify.com/v1/audio-analysis/4SRv6Svywj0UkyQQU6iec9,259433,4,Motivate
206,3e0yTP5trHBBVvV32jwXqF,Anna Sun,WALK THE MOON,6DIS6PRrLS3wbnZsf7vYic,67,"['dance rock', 'modern alternative rock', 'modern rock', 'neo mellow', 'pop rock']",Walk The Moon,64,0.472,0.844,10,-6.578,1,0.054,0.00173,0.0,0.24,0.34,140.034,audio_features,3e0yTP5trHBBVvV32jwXqF,https://api.spotify.com/v1/tracks/3e0yTP5trHBBVvV32jwXqF,https://api.spotify.com/v1/audio-analysis/3e0yTP5trHBBVvV32jwXqF,321280,4,Motivate
207,7xbWAw3LMgRMn4omR5yVn3,Lose Somebody,Kygo,23fqKkggKUBHNkbKtXEls4,77,"['edm', 'pop', 'pop dance', 'tropical house']",Lose Somebody,66,0.58,0.586,1,-6.883,1,0.0357,0.344,0.0,0.0755,0.507,147.988,audio_features,7xbWAw3LMgRMn4omR5yVn3,https://api.spotify.com/v1/tracks/7xbWAw3LMgRMn4omR5yVn3,https://api.spotify.com/v1/audio-analysis/7xbWAw3LMgRMn4omR5yVn3,199549,4,Motivate
208,70YPzqSEwJvAIQ6nMs1cjY,In Your Arms (with X Ambassadors),ILLENIUM,45eNHdiiabvmbp4erw26rg,71,"['edm', 'melodic dubstep', 'pop dance']",ASCEND,62,0.404,0.806,2,-4.75,1,0.0496,0.198,0.0,0.114,0.112,148.036,audio_features,70YPzqSEwJvAIQ6nMs1cjY,https://api.spotify.com/v1/tracks/70YPzqSEwJvAIQ6nMs1cjY,https://api.spotify.com/v1/audio-analysis/70YPzqSEwJvAIQ6nMs1cjY,220730,4,Motivate
209,5IrKXci1IzuUEowWOhTv8o,The City (with Quinn XCII),Louis The Child,7wg1qvie3KqDNQbAkTdbX0,59,"['edm', 'electropop', 'indie poptimism']",The City (with Quinn XCII),0,0.531,0.675,0,-3.281,1,0.33,0.121,0.0,0.327,0.799,177.953,audio_features,5IrKXci1IzuUEowWOhTv8o,https://api.spotify.com/v1/tracks/5IrKXci1IzuUEowWOhTv8o,https://api.spotify.com/v1/audio-analysis/5IrKXci1IzuUEowWOhTv8o,186046,4,Motivate
210,4ZLzoOkj0MPWrTLvooIuaa,Get You The Moon (feat. Snøw),Kina,4qIVPF0s71ZYW3qzhu5GkF,65,"['sad lo-fi', 'slowed and reverb']",Get You The Moon (feat. Snøw),80,0.498,0.235,1,-16.541,0,0.188,0.72,0.0,0.144,0.0895,118.917,audio_features,4ZLzoOkj0MPWrTLvooIuaa,https://api.spotify.com/v1/tracks/4ZLzoOkj0MPWrTLvooIuaa,https://api.spotify.com/v1/audio-analysis/4ZLzoOkj0MPWrTLvooIuaa,179080,4,Motivate
211,4zg2zMNSI0W8ipGA32kKp5,The Cult of Dionysus,The Orion Experience,2qU0jqxiFeXrw5NTV1bIQM,51,"['pov: indie', 'stomp pop']",Cosmicandy,0,0.66,0.854,1,-3.728,0,0.029,0.00739,0.0,0.0334,0.822,137.498,audio_features,4zg2zMNSI0W8ipGA32kKp5,https://api.spotify.com/v1/tracks/4zg2zMNSI0W8ipGA32kKp5,https://api.spotify.com/v1/audio-analysis/4zg2zMNSI0W8ipGA32kKp5,185307,4,Motivate
212,51Bpjq1BdQlS3V852vJCw7,Intentions (feat. Dan Caplen),Macklemore,3JhNCzhSMTxs9WLGJJxWOY,76,"['pop rap', 'seattle hip hop']",GEMINI,48,0.808,0.316,0,-10.137,1,0.155,0.274,1.3e-06,0.122,0.53,78.028,audio_features,51Bpjq1BdQlS3V852vJCw7,https://api.spotify.com/v1/tracks/51Bpjq1BdQlS3V852vJCw7,https://api.spotify.com/v1/audio-analysis/51Bpjq1BdQlS3V852vJCw7,230507,4,Motivate
213,7k7i5YHJSLTbBSuwnWtSBn,Twist of Fate,Olivia Newton-John,4BoRxUdrcgbbq1rxJvvhg9,66,"['adult standards', 'australian dance', 'disco', 'mellow gold', 'soft rock']",Stranger Things (Soundtrack from the Netflix Original Series),50,0.608,0.737,1,-7.573,0,0.0369,0.212,0.000202,0.0995,0.632,164.345,audio_features,7k7i5YHJSLTbBSuwnWtSBn,https://api.spotify.com/v1/tracks/7k7i5YHJSLTbBSuwnWtSBn,https://api.spotify.com/v1/audio-analysis/7k7i5YHJSLTbBSuwnWtSBn,217053,4,Motivate
214,1fewSx2d5KIZ04wsooEBOz,Space Cadet (feat. Gunna),Metro Boomin,0iEtIxbK0KxaSlF7G42ZOp,87,['rap'],NOT ALL HEROES WEAR CAPES (Deluxe),84,0.901,0.464,5,-9.789,0,0.0645,0.368,1.71e-05,0.238,0.638,109.004,audio_features,1fewSx2d5KIZ04wsooEBOz,https://api.spotify.com/v1/tracks/1fewSx2d5KIZ04wsooEBOz,https://api.spotify.com/v1/audio-analysis/1fewSx2d5KIZ04wsooEBOz,203267,4,Motivate
215,2RiBogNRfulkNf7fVbPOrJ,Saturday Sun,Vance Joy,10exVja0key0uqUkk6LJRT,74,"['folk-pop', 'modern rock']",Nation of Two,73,0.637,0.864,8,-4.381,1,0.0468,0.484,0.0,0.222,0.706,99.995,audio_features,2RiBogNRfulkNf7fVbPOrJ,https://api.spotify.com/v1/tracks/2RiBogNRfulkNf7fVbPOrJ,https://api.spotify.com/v1/audio-analysis/2RiBogNRfulkNf7fVbPOrJ,214720,4,Motivate
216,6SlJooJullmwjBsrnRNROA,Moments (feat. Gavin James),Bliss n Eso,1xSSjJrKTO2ZNPU81uLtmI,53,['australian hip hop'],Off The Grid,0,0.632,0.724,8,-7.183,1,0.326,0.387,0.0,0.0991,0.311,82.227,audio_features,6SlJooJullmwjBsrnRNROA,https://api.spotify.com/v1/tracks/6SlJooJullmwjBsrnRNROA,https://api.spotify.com/v1/audio-analysis/6SlJooJullmwjBsrnRNROA,237613,4,Motivate
217,6ehcPB6ztFT1wJPNLnJDrI,I've Been Looking,Johnny Clegg,7idPv1alc0mcEhEsKlMV2O,41,"['african rock', 'afropop', 'south african pop']",King Of Time,32,0.625,0.662,2,-7.247,1,0.0297,0.0524,5.04e-06,0.0916,0.158,137.975,audio_features,6ehcPB6ztFT1wJPNLnJDrI,https://api.spotify.com/v1/tracks/6ehcPB6ztFT1wJPNLnJDrI,https://api.spotify.com/v1/audio-analysis/6ehcPB6ztFT1wJPNLnJDrI,234747,4,Motivate
218,6UqRGwjwYL0stXbaodTxwo,Seve - Radio Edit,Tez Cadey,5cBeFQv3kBVP8o15CmPTKb,53,['deep tropical house'],Seve (Radio Edit),69,0.74,0.831,5,-7.321,1,0.0456,0.444,0.00304,0.0769,0.448,121.034,audio_features,6UqRGwjwYL0stXbaodTxwo,https://api.spotify.com/v1/tracks/6UqRGwjwYL0stXbaodTxwo,https://api.spotify.com/v1/audio-analysis/6UqRGwjwYL0stXbaodTxwo,210853,4,Motivate
219,3YjTD9xJ3w2It79GdNdVdN,Happy Place,SAINT PHNX,1Tdg7NIdyWx9icE2GNZzxk,43,"['rebel blues', 'scottish rock']",Happy Place,47,0.61,0.602,1,-7.321,1,0.03,0.351,0.0,0.0859,0.365,95.057,audio_features,3YjTD9xJ3w2It79GdNdVdN,https://api.spotify.com/v1/tracks/3YjTD9xJ3w2It79GdNdVdN,https://api.spotify.com/v1/audio-analysis/3YjTD9xJ3w2It79GdNdVdN,186450,1,Motivate
220,37OjMlwuUVWWmVKrV8CiUQ,Stand Up,The Cab,2C2sVVXanbOpymYBMpsi89,53,"['neon pop punk', 'pop punk', 'vegas indie']",Lock Me Up,58,0.498,0.702,0,-7.833,1,0.0401,0.0193,3.68e-06,0.0669,0.542,79.3,audio_features,37OjMlwuUVWWmVKrV8CiUQ,https://api.spotify.com/v1/tracks/37OjMlwuUVWWmVKrV8CiUQ,https://api.spotify.com/v1/audio-analysis/37OjMlwuUVWWmVKrV8CiUQ,263213,4,Motivate
221,2Py6zIEeWhrTLQQDm9s2gy,Time to Go,Jilian Linklater,5AeRH22anky1sdX7VTwa1r,17,[],Time to Go,35,0.639,0.69,11,-8.004,0,0.0388,0.0102,0.0195,0.0709,0.447,140.016,audio_features,2Py6zIEeWhrTLQQDm9s2gy,https://api.spotify.com/v1/tracks/2Py6zIEeWhrTLQQDm9s2gy,https://api.spotify.com/v1/audio-analysis/2Py6zIEeWhrTLQQDm9s2gy,236143,4,Motivate
222,0HlKVWqNINphxorvga3cRR,Tangerine Skies,Declan J Donovan,6bh228LGC3eAzbplPWV02r,52,['uk pop'],Tangerine Skies,37,0.756,0.815,6,-5.122,1,0.046,0.0578,2e-05,0.375,0.927,120.001,audio_features,0HlKVWqNINphxorvga3cRR,https://api.spotify.com/v1/tracks/0HlKVWqNINphxorvga3cRR,https://api.spotify.com/v1/audio-analysis/0HlKVWqNINphxorvga3cRR,190890,4,Motivate
223,43UMcWY98H8s490GWeBtAS,I Got You,Anders Sohn,3LgfgTNBaJCrnWCCRmR1Bs,30,[],Remember the Days,44,0.658,0.527,11,-8.719,1,0.0421,0.00256,0.0,0.0756,0.858,93.987,audio_features,43UMcWY98H8s490GWeBtAS,https://api.spotify.com/v1/tracks/43UMcWY98H8s490GWeBtAS,https://api.spotify.com/v1/audio-analysis/43UMcWY98H8s490GWeBtAS,165638,4,Motivate
224,3wYOGJYD31sLRmBgCvWxa4,I Found You,Cash Cash,1LOB7jTeEV14pHai6EXSzF,60,"['dance pop', 'edm', 'electro house', 'electropowerpop', 'pop dance']",I Found You,60,0.646,0.761,1,-2.557,1,0.0385,0.0714,0.0,0.222,0.472,129.916,audio_features,3wYOGJYD31sLRmBgCvWxa4,https://api.spotify.com/v1/tracks/3wYOGJYD31sLRmBgCvWxa4,https://api.spotify.com/v1/audio-analysis/3wYOGJYD31sLRmBgCvWxa4,167308,4,Motivate
225,3g9T8Enufnw3IFfCaBZTRp,Hometown Heroes,Moon Taxi,5DK8eK7fjvRsziXzyr3sFA,48,"['indie poptimism', 'modern alternative rock']",Silver Dream,46,0.628,0.729,0,-5.759,1,0.0961,0.124,0.0,0.236,0.279,100.042,audio_features,3g9T8Enufnw3IFfCaBZTRp,https://api.spotify.com/v1/tracks/3g9T8Enufnw3IFfCaBZTRp,https://api.spotify.com/v1/audio-analysis/3g9T8Enufnw3IFfCaBZTRp,186587,4,Motivate
