,uris,names,artist_names,artist_uris,artist_pop,artist_genres,albums,track_pop,danceability,energy,keys,loudness,modes,speechiness,acousticness,instrumentalness,liveness,valences,tempos,types,ids,track_hrefs,analysis_urls,durations_ms,time_signatures,playlist_name
7610,7xxmW8ieHp9YnACGc0PfNz,Sunday,Dermot Kennedy,5KNNVgR6LBIABRIomyCwKJ,71,"['folk-pop', 'irish pop', 'uk pop']",Sunday,64,0.62,0.478,11,-5.68,1,0.0363,0.815,0.0,0.0976,0.312,83.861,audio_features,7xxmW8ieHp9YnACGc0PfNz,https://api.spotify.com/v1/tracks/7xxmW8ieHp9YnACGc0PfNz,https://api.spotify.com/v1/audio-analysis/7xxmW8ieHp9YnACGc0PfNz,178746,4,New Music Friday
7611,0UNDrAptMY5glGrcdr93Kx,Happier (feat. Oli Sykes of Bring Me The Horizon),YUNGBLUD,6Ad91Jof8Niiw0lGLLi3NW,68,"['british indie rock', 'modern rock', 'pov: indie', 'rock']",Happier (feat. Oli Sykes of Bring Me The Horizon),71,0.401,0.964,10,-2.636,0,0.257,0.00159,0.0,0.137,0.37,154.978,audio_features,0UNDrAptMY5glGrcdr93Kx,https://api.spotify.com/v1/tracks/0UNDrAptMY5glGrcdr93Kx,https://api.spotify.com/v1/audio-analysis/0UNDrAptMY5glGrcdr93Kx,204459,4,New Music Friday
7612,2dRwRtYFH95QcMcRhUVWBB,LET'S GO,will.i.am,085pc2PYOi8bGKj0PNjekA,72,"['dance pop', 'pop']",LET'S GO,65,0.829,0.724,7,-5.442,0,0.0737,0.0353,0.000854,0.319,0.312,127.964,audio_features,2dRwRtYFH95QcMcRhUVWBB,https://api.spotify.com/v1/tracks/2dRwRtYFH95QcMcRhUVWBB,https://api.spotify.com/v1/audio-analysis/2dRwRtYFH95QcMcRhUVWBB,196880,4,New Music Friday
7613,46ewa3Cu9oEqxNnh0LRWxs,Georgia Walks,Hans Williams,3SEkDN2vusR7CIyehzfJaj,52,[],Georgia Walks,51,0.641,0.509,0,-8.485,1,0.028,0.15,6.8e-06,0.11,0.432,83.058,audio_features,46ewa3Cu9oEqxNnh0LRWxs,https://api.spotify.com/v1/tracks/46ewa3Cu9oEqxNnh0LRWxs,https://api.spotify.com/v1/audio-analysis/46ewa3Cu9oEqxNnh0LRWxs,247012,4,New Music Friday
7614,5pNFOG7WqeKscjCPm580Nr,Halloween,Morgan Wade,4eYE8Z6cfEHEdG22lTyucP,56,['modern country pop'],Halloween,54,0.409,0.218,0,-9.953,1,0.0291,0.744,3.74e-05,0.104,0.194,145.2,audio_features,5pNFOG7WqeKscjCPm580Nr,https://api.spotify.com/v1/tracks/5pNFOG7WqeKscjCPm580Nr,https://api.spotify.com/v1/audio-analysis/5pNFOG7WqeKscjCPm580Nr,205568,3,New Music Friday
7615,7fnICPO0s3jcQ049Yk0EmV,Bedroom,Maddie Zahm,5dtPlx7yKOo7KdZGyrfFIq,56,['alt z'],Now That I've Been Honest,50,0.521,0.525,7,-5.466,1,0.0321,0.0137,0.0,0.182,0.416,164.95,audio_features,7fnICPO0s3jcQ049Yk0EmV,https://api.spotify.com/v1/tracks/7fnICPO0s3jcQ049Yk0EmV,https://api.spotify.com/v1/audio-analysis/7fnICPO0s3jcQ049Yk0EmV,173907,4,New Music Friday
7616,6GcGjg0IfSzcnlrATESE4S,Black Balloons,The Rare Occasions,1QfpRUtH14JLoY6F6AYmwt,64,['la indie'],Black Balloons,50,0.53,0.825,1,-6.393,0,0.0835,0.000192,0.0,0.0667,0.623,82.478,audio_features,6GcGjg0IfSzcnlrATESE4S,https://api.spotify.com/v1/tracks/6GcGjg0IfSzcnlrATESE4S,https://api.spotify.com/v1/audio-analysis/6GcGjg0IfSzcnlrATESE4S,113605,4,New Music Friday
7617,0JFUAuI5jrh7xHaY0kRFW1,limbo,ivri,5EjK7aUvQ9LMNqc2zXiWLS,57,[],the star factory,48,0.393,0.628,0,-9.032,1,0.224,0.435,0.000615,0.11,0.237,174.466,audio_features,0JFUAuI5jrh7xHaY0kRFW1,https://api.spotify.com/v1/tracks/0JFUAuI5jrh7xHaY0kRFW1,https://api.spotify.com/v1/audio-analysis/0JFUAuI5jrh7xHaY0kRFW1,182234,4,New Music Friday
7618,6gOxexvj0mjwnRRrLXT1cB,Name of God,Mustafa,1zkKkDDra0jlsiJYz57P3P,55,['chill pop'],Name of God,59,0.537,0.374,4,-8.565,1,0.034,0.915,0.00041,0.167,0.445,93.847,audio_features,6gOxexvj0mjwnRRrLXT1cB,https://api.spotify.com/v1/tracks/6gOxexvj0mjwnRRrLXT1cB,https://api.spotify.com/v1/audio-analysis/6gOxexvj0mjwnRRrLXT1cB,208837,4,New Music Friday
7619,09dCk3StPaVK9JpTU6PGN2,Low Tide,iann dior,6ASri4ePR7RlsvIQgWPJpS,70,['melodic rap'],Low Tide,62,0.411,0.494,2,-7.292,1,0.0329,0.386,0.0,0.271,0.334,74.779,audio_features,09dCk3StPaVK9JpTU6PGN2,https://api.spotify.com/v1/tracks/09dCk3StPaVK9JpTU6PGN2,https://api.spotify.com/v1/audio-analysis/09dCk3StPaVK9JpTU6PGN2,143400,4,New Music Friday
7620,1OiiHxQFLMftJpw5C8Vrar,GREEN GOBLIN - Spotify Singles,Odetari,7ITMCzIU9uII8gwRg8JAhc,81,"['sigilkore', 'sped up']",Spotify Singles,58,0.567,0.749,1,-7.119,1,0.0668,0.0247,0.0,0.194,0.146,178.562,audio_features,1OiiHxQFLMftJpw5C8Vrar,https://api.spotify.com/v1/tracks/1OiiHxQFLMftJpw5C8Vrar,https://api.spotify.com/v1/audio-analysis/1OiiHxQFLMftJpw5C8Vrar,129445,4,New Music Friday
7621,6qYCswyML9pHuvYDBdZJYd,Max Julien,Wale,67nwj3Y5sZQLl72VNUHEYE,68,"['pop rap', 'r&b', 'rap', 'southern hip hop', 'trap']",Max Julien,53,0.681,0.708,2,-7.412,1,0.349,0.113,0.0,0.292,0.23,102.111,audio_features,6qYCswyML9pHuvYDBdZJYd,https://api.spotify.com/v1/tracks/6qYCswyML9pHuvYDBdZJYd,https://api.spotify.com/v1/audio-analysis/6qYCswyML9pHuvYDBdZJYd,170800,4,New Music Friday
7622,4r9kj0CqH7RCp6Oxx56SvN,Memories,Sam Feldt,20gsENnposVs2I4rQ5kvrf,69,"['edm', 'pop dance', 'tropical house']",Memories,65,0.697,0.954,1,-1.955,1,0.0441,0.157,6.83e-05,0.18,0.541,122.062,audio_features,4r9kj0CqH7RCp6Oxx56SvN,https://api.spotify.com/v1/tracks/4r9kj0CqH7RCp6Oxx56SvN,https://api.spotify.com/v1/audio-analysis/4r9kj0CqH7RCp6Oxx56SvN,155410,4,New Music Friday
7623,3936OLY1SxZ4cVqxqrS7p2,Sea Of Dreams,Poolside,5szdY7KaSi7epwyffrbV8c,59,"['indie soul', 'indietronica', 'nu disco']",Blame It All On Love,49,0.68,0.789,9,-5.533,0,0.0309,0.0302,0.000182,0.0739,0.632,105.005,audio_features,3936OLY1SxZ4cVqxqrS7p2,https://api.spotify.com/v1/tracks/3936OLY1SxZ4cVqxqrS7p2,https://api.spotify.com/v1/audio-analysis/3936OLY1SxZ4cVqxqrS7p2,262000,4,New Music Friday
7624,6MmnCLbZ5sEshGK7bJDQB6,Tantor,Danny Brown,7aA592KWirLsnfb5ulGWvU,62,"['alternative hip hop', 'detroit hip hop', 'escape room', 'hip hop', 'underground hip hop']",Tantor,56,0.386,0.89,0,-7.334,1,0.325,0.0283,0.0,0.631,0.365,154.376,audio_features,6MmnCLbZ5sEshGK7bJDQB6,https://api.spotify.com/v1/tracks/6MmnCLbZ5sEshGK7bJDQB6,https://api.spotify.com/v1/audio-analysis/6MmnCLbZ5sEshGK7bJDQB6,148658,4,New Music Friday
7625,5UzLPjUzrIStZCocniiH1y,Ave Maria,Zacari,3qBKjEOanahMxlRojwCzhI,66,[],Ave Maria,51,0.679,0.529,11,-7.323,0,0.0554,0.387,0.0,0.118,0.288,135.011,audio_features,5UzLPjUzrIStZCocniiH1y,https://api.spotify.com/v1/tracks/5UzLPjUzrIStZCocniiH1y,https://api.spotify.com/v1/audio-analysis/5UzLPjUzrIStZCocniiH1y,177797,4,New Music Friday
7626,7mGIEdzSzlTYjPtiDsXbVM,Someday,Elmiene,2CLclpIC43fLzsYq6LQvlL,47,[],Marking My Time,50,0.733,0.551,7,-6.958,1,0.0439,0.381,0.000188,0.342,0.503,132.853,audio_features,7mGIEdzSzlTYjPtiDsXbVM,https://api.spotify.com/v1/tracks/7mGIEdzSzlTYjPtiDsXbVM,https://api.spotify.com/v1/audio-analysis/7mGIEdzSzlTYjPtiDsXbVM,161530,4,New Music Friday
7627,676TvM26wVq88afbYDPRO3,Suburban House,Holly Macve,2E51tnARTxTvmYznDHfE5V,50,"['british country', 'yodeling']",Suburban House,71,0.323,0.228,0,-10.601,1,0.0308,0.927,0.000413,0.11,0.189,130.941,audio_features,676TvM26wVq88afbYDPRO3,https://api.spotify.com/v1/tracks/676TvM26wVq88afbYDPRO3,https://api.spotify.com/v1/audio-analysis/676TvM26wVq88afbYDPRO3,229878,3,New Music Friday
7628,562S3M4AGzUZcZ6G1WorfN,Drifted (feat. Jayla Darden),Sango,7e3FtKBIPLrIVm8g1FJMVg,55,"['alternative r&b', 'indie soul']",Drifted (feat. Jayla Darden),50,0.53,0.595,5,-7.114,0,0.0852,0.599,0.396,0.107,0.572,134.689,audio_features,562S3M4AGzUZcZ6G1WorfN,https://api.spotify.com/v1/tracks/562S3M4AGzUZcZ6G1WorfN,https://api.spotify.com/v1/audio-analysis/562S3M4AGzUZcZ6G1WorfN,250221,4,New Music Friday
7629,2tRcF1bE5ESw9c8ljLXLsR,Blowfly (with Ab-Soul),Jay Rock,28ExwzUQsvgJooOI0X1mr3,71,"['conscious hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",Blowfly (with Ab-Soul),52,0.7,0.736,11,-4.623,0,0.206,0.0975,0.0,0.18,0.31,139.989,audio_features,2tRcF1bE5ESw9c8ljLXLsR,https://api.spotify.com/v1/tracks/2tRcF1bE5ESw9c8ljLXLsR,https://api.spotify.com/v1/audio-analysis/2tRcF1bE5ESw9c8ljLXLsR,166239,4,New Music Friday
7630,7vUNVm5CpZLHDlkRiOJJc5,Rumors,Ross Lynch,4UxLFBvSr4xMDpHe1lrLrH,57,['post-teen pop'],Rumors,57,0.542,0.877,4,-6.034,1,0.255,0.161,0.000659,0.107,0.485,175.926,audio_features,7vUNVm5CpZLHDlkRiOJJc5,https://api.spotify.com/v1/tracks/7vUNVm5CpZLHDlkRiOJJc5,https://api.spotify.com/v1/audio-analysis/7vUNVm5CpZLHDlkRiOJJc5,202736,4,New Music Friday
7631,6dYtCV39bCt10NMfzgOdtA,"Blood, Hair, And Eyeballs",Alkaline Trio,1aEYCT7t18aM3VvM6y8oVR,55,"['chicago punk', 'emo', 'pop punk', 'post-hardcore', 'punk', 'skate punk']","Blood, Hair, And Eyeballs",56,0.468,0.956,0,-5.78,1,0.0548,5.16e-05,0.01,0.272,0.491,158.085,audio_features,6dYtCV39bCt10NMfzgOdtA,https://api.spotify.com/v1/tracks/6dYtCV39bCt10NMfzgOdtA,https://api.spotify.com/v1/audio-analysis/6dYtCV39bCt10NMfzgOdtA,180573,4,New Music Friday
7632,0i8EbwLvGtg3u9hq896b1A,GLOW,MICHELLE,4yYvor6Rq4fG82J1L47DYp,47,['bedroom pop'],GLOW / AGNOSTIC,46,0.522,0.782,5,-7.055,0,0.0605,0.142,0.0231,0.113,0.394,186.011,audio_features,0i8EbwLvGtg3u9hq896b1A,https://api.spotify.com/v1/tracks/0i8EbwLvGtg3u9hq896b1A,https://api.spotify.com/v1/audio-analysis/0i8EbwLvGtg3u9hq896b1A,167742,4,New Music Friday
7633,13ks10TjWmDaVL4iO8R5dV,Push (feat. Omah Lay),Naomi Sharon,27WVFBOddxovimxMmBN4fb,54,"['dutch r&b', 'indie r&b']",Obsidian,55,0.837,0.383,9,-10.527,0,0.164,0.563,0.289,0.087,0.5,118.015,audio_features,13ks10TjWmDaVL4iO8R5dV,https://api.spotify.com/v1/tracks/13ks10TjWmDaVL4iO8R5dV,https://api.spotify.com/v1/audio-analysis/13ks10TjWmDaVL4iO8R5dV,178983,4,New Music Friday
7634,2i5q9JRYHVkPNegErZ2WvA,bella,EKKSTACY,0ynzbXwyCzxicMKHBoOkSH,63,[],bella / i can't find anyone,54,0.499,0.867,11,-4.745,0,0.0359,0.000271,0.751,0.166,0.508,88.491,audio_features,2i5q9JRYHVkPNegErZ2WvA,https://api.spotify.com/v1/tracks/2i5q9JRYHVkPNegErZ2WvA,https://api.spotify.com/v1/audio-analysis/2i5q9JRYHVkPNegErZ2WvA,199467,4,New Music Friday
7635,00uvWPbNBali6gKlZxUxIU,Are You Looking Up,Mk.gee,7tr9pbgNEKtG0GQTKe08Tz,46,['experimental r&b'],Are You Looking Up / You got it,51,0.653,0.518,11,-8.835,1,0.0753,0.965,0.784,0.151,0.821,153.719,audio_features,00uvWPbNBali6gKlZxUxIU,https://api.spotify.com/v1/tracks/00uvWPbNBali6gKlZxUxIU,https://api.spotify.com/v1/audio-analysis/00uvWPbNBali6gKlZxUxIU,166520,4,New Music Friday
7636,2ShpBw0zpxdnclk7gv8eHY,Glad I Found You,Terrace Martin,7MNEVabc4cs19CbzAFZmXz,56,"['alternative r&b', 'indie soul']",I Left My Heart In Ladera,53,0.557,0.593,3,-9.716,1,0.0734,0.684,0.386,0.117,0.159,157.91,audio_features,2ShpBw0zpxdnclk7gv8eHY,https://api.spotify.com/v1/tracks/2ShpBw0zpxdnclk7gv8eHY,https://api.spotify.com/v1/audio-analysis/2ShpBw0zpxdnclk7gv8eHY,135189,4,New Music Friday
7637,4nhLPA3DAMEOj92U5i2cOk,Bless God,Brooke Ligertwood,7iETGaxJ4crz3qaljDPCKC,65,"['ccm', 'world worship', 'worship']",EIGHT,54,0.408,0.519,2,-7.301,1,0.0306,0.0467,0.0,0.207,0.279,144.972,audio_features,4nhLPA3DAMEOj92U5i2cOk,https://api.spotify.com/v1/tracks/4nhLPA3DAMEOj92U5i2cOk,https://api.spotify.com/v1/audio-analysis/4nhLPA3DAMEOj92U5i2cOk,292262,4,New Music Friday
7638,2UHnJzIiyNqPTufzxHdTQx,Twice,Jake Scott,0DxPHf2flBAcV2SnZPg3SV,60,"['indiecoustica', 'singer-songwriter pop']",Lavender,51,0.758,0.618,9,-6.998,1,0.04,0.0329,0.0,0.327,0.644,96.059,audio_features,2UHnJzIiyNqPTufzxHdTQx,https://api.spotify.com/v1/tracks/2UHnJzIiyNqPTufzxHdTQx,https://api.spotify.com/v1/audio-analysis/2UHnJzIiyNqPTufzxHdTQx,142759,4,New Music Friday
7639,5UWJ898JHDe9Ong9Gnkdhd,Sleeper,BADBADNOTGOOD,65dGLGjkw3UbddUg2GKQoZ,61,"['canadian modern jazz', 'indie soul']",Sleeper,59,0.477,0.537,9,-7.329,1,0.0545,0.306,0.00221,0.129,0.489,96.485,audio_features,5UWJ898JHDe9Ong9Gnkdhd,https://api.spotify.com/v1/tracks/5UWJ898JHDe9Ong9Gnkdhd,https://api.spotify.com/v1/audio-analysis/5UWJ898JHDe9Ong9Gnkdhd,244271,4,New Music Friday
7640,6AuTEZjVz0VZUsSLyezRma,My Way (with Anna Margo),Timbaland,5Y5TRrQiqgUO4S36tzjIRZ,77,"['dance pop', 'pop', 'pop rap']",My Way,55,0.921,0.758,3,-2.081,0,0.0585,0.265,4.21e-05,0.0304,0.925,127.958,audio_features,6AuTEZjVz0VZUsSLyezRma,https://api.spotify.com/v1/tracks/6AuTEZjVz0VZUsSLyezRma,https://api.spotify.com/v1/audio-analysis/6AuTEZjVz0VZUsSLyezRma,175618,4,New Music Friday
7641,322B6Not1OsMLCCxHg6sZl,NO HANDS (SIDE A),UPSAHL,1294QqYm1VuxxjRiL9M0h9,59,"['alt z', 'modern indie pop']",UPSAHL PRESENTS: THE PHX TAPES,53,0.696,0.597,9,-4.888,1,0.0528,0.00519,3.63e-05,0.18,0.514,106.036,audio_features,322B6Not1OsMLCCxHg6sZl,https://api.spotify.com/v1/tracks/322B6Not1OsMLCCxHg6sZl,https://api.spotify.com/v1/audio-analysis/322B6Not1OsMLCCxHg6sZl,137003,4,New Music Friday
7642,4EEhiTd2tMLmb7v24EnmG7,"Hello There (with Lil Tracy, Corbin & Black Kray)",Lyrical Lemonade,3VrGfWE8YdYMK4ySpnE0ly,58,[],Hello There,55,0.403,0.35,11,-12.179,1,0.0319,0.492,0.000113,0.111,0.235,108.934,audio_features,4EEhiTd2tMLmb7v24EnmG7,https://api.spotify.com/v1/tracks/4EEhiTd2tMLmb7v24EnmG7,https://api.spotify.com/v1/audio-analysis/4EEhiTd2tMLmb7v24EnmG7,194312,4,New Music Friday
7643,5nzB0LJDNELDNb06PQMrWF,MIRACLE,BOYS LIKE GIRLS,0vWCyXMrrvMlCcepuOJaGI,60,"['neon pop punk', 'pop punk']",SUNDAY AT FOXWOODS,50,0.639,0.74,11,-5.389,0,0.0376,0.000665,0.000215,0.13,0.861,155.055,audio_features,5nzB0LJDNELDNb06PQMrWF,https://api.spotify.com/v1/tracks/5nzB0LJDNELDNb06PQMrWF,https://api.spotify.com/v1/audio-analysis/5nzB0LJDNELDNb06PQMrWF,180728,4,New Music Friday
7644,7eCpxZdpP7kz9j2OUJLbpd,Close Quarters,Vacations,0U7iI0Dk4Ojvi17nZboNO4,71,"['newcastle nsw indie', 'pov: indie']",Close Quarters,55,0.337,0.902,0,-5.971,1,0.0679,0.0379,0.0428,0.0759,0.415,172.045,audio_features,7eCpxZdpP7kz9j2OUJLbpd,https://api.spotify.com/v1/tracks/7eCpxZdpP7kz9j2OUJLbpd,https://api.spotify.com/v1/audio-analysis/7eCpxZdpP7kz9j2OUJLbpd,220814,4,New Music Friday
7645,1YoOb9usnbDLSAACSSCwzP,Another good year for the roses,Kurt Vile,5gspAQIAH8nJUrMYgXjCJ2,54,"['art pop', 'chamber pop', 'indie rock', 'modern folk rock', 'neo-psychedelic', 'noise pop', 'philly indie', 'singer-songwriter']",Another good year for the roses,52,0.619,0.475,9,-10.028,1,0.0242,0.0678,0.367,0.0816,0.597,85.796,audio_features,1YoOb9usnbDLSAACSSCwzP,https://api.spotify.com/v1/tracks/1YoOb9usnbDLSAACSSCwzP,https://api.spotify.com/v1/audio-analysis/1YoOb9usnbDLSAACSSCwzP,334755,4,New Music Friday
7646,6i7QP9auNhpIZgPopuXPOm,Where It's Blue,Luke Grimes,7Cezk2wEDBPfYCwEuKum1Y,55,['modern country pop'],Pain Pills Or Pews EP,53,0.592,0.209,2,-12.336,1,0.0326,0.674,0.000155,0.118,0.192,126.808,audio_features,6i7QP9auNhpIZgPopuXPOm,https://api.spotify.com/v1/tracks/6i7QP9auNhpIZgPopuXPOm,https://api.spotify.com/v1/audio-analysis/6i7QP9auNhpIZgPopuXPOm,225708,4,New Music Friday
7647,7es13mrHNacEWpBIuIOw5A,PALM OF YOUR HAND,Brandon Lake,1bdnGJxkbIIys5Jhk1T74v,68,"['ccm', 'worship']",COAT OF MANY COLORS,48,0.423,0.444,2,-8.222,1,0.0384,0.508,0.000116,0.217,0.186,143.974,audio_features,7es13mrHNacEWpBIuIOw5A,https://api.spotify.com/v1/tracks/7es13mrHNacEWpBIuIOw5A,https://api.spotify.com/v1/audio-analysis/7es13mrHNacEWpBIuIOw5A,349120,4,New Music Friday
7648,32TjTdbpM9dv5gBVFXbU8S,Fox Hunt,Sierra Ferrell,3oVcF3VdpMuvMvLLyHPT4t,62,"['alternative americana', 'new americana']",Fox Hunt,52,0.479,0.61,7,-5.789,1,0.0352,0.241,2.34e-05,0.121,0.413,126.957,audio_features,32TjTdbpM9dv5gBVFXbU8S,https://api.spotify.com/v1/tracks/32TjTdbpM9dv5gBVFXbU8S,https://api.spotify.com/v1/audio-analysis/32TjTdbpM9dv5gBVFXbU8S,196534,4,New Music Friday
7649,4VmFqEEqbLReGKJQhDl9c0,All My Broken Pieces,James Bay,4EzkuveR9pLvDVFNx6foYD,69,"['neo mellow', 'pop', 'uk pop']",All My Broken Pieces,59,0.541,0.787,11,-4.975,1,0.054,0.287,0.0,0.325,0.637,151.084,audio_features,4VmFqEEqbLReGKJQhDl9c0,https://api.spotify.com/v1/tracks/4VmFqEEqbLReGKJQhDl9c0,https://api.spotify.com/v1/audio-analysis/4VmFqEEqbLReGKJQhDl9c0,242220,4,New Music Friday
7650,4MWKhUasdUFoxsOc9w1Feq,History,TALK,6mx5dgNlLjrDDMyFsgrW87,59,['singer-songwriter pop'],Lord of the Flies & Birds & Bees,52,0.157,0.93,4,-2.106,1,0.211,0.0487,0.0,0.712,0.254,187.236,audio_features,4MWKhUasdUFoxsOc9w1Feq,https://api.spotify.com/v1/tracks/4MWKhUasdUFoxsOc9w1Feq,https://api.spotify.com/v1/audio-analysis/4MWKhUasdUFoxsOc9w1Feq,203130,3,New Music Friday
7651,0fVQEAJzB0WDLgS28zbECm,Take Me To Church - Spotify Singles,Allison Russell,3JBmecDGXTll46ygrnGTM6,46,"['black americana', 'folk']",Spotify Singles,47,0.596,0.514,7,-6.634,1,0.0385,0.501,0.0,0.0829,0.26,124.722,audio_features,0fVQEAJzB0WDLgS28zbECm,https://api.spotify.com/v1/tracks/0fVQEAJzB0WDLgS28zbECm,https://api.spotify.com/v1/audio-analysis/0fVQEAJzB0WDLgS28zbECm,270264,3,New Music Friday
7652,1uni8la2ZuN5oGlkAFBn9R,Retrograde,New West,69bG9tC62d8oTFC9aTTosn,70,['toronto indie'],Based On A True Story...,49,0.488,0.202,2,-9.177,1,0.029,0.888,1.43e-05,0.113,0.247,138.763,audio_features,1uni8la2ZuN5oGlkAFBn9R,https://api.spotify.com/v1/tracks/1uni8la2ZuN5oGlkAFBn9R,https://api.spotify.com/v1/audio-analysis/1uni8la2ZuN5oGlkAFBn9R,219281,4,New Music Friday
7653,2vzV2cEIRSAid5CUPjzYnE,You & I,Knuckle Puck,5ABfpj7Z00wfPiv2uW4MFm,51,"['alternative emo', 'anthem emo', 'chicago pop punk', 'easycore', 'emo', 'pop punk']",Losing What We Love,52,0.347,0.942,0,-4.441,1,0.0845,4.54e-05,0.0,0.278,0.349,157.826,audio_features,2vzV2cEIRSAid5CUPjzYnE,https://api.spotify.com/v1/tracks/2vzV2cEIRSAid5CUPjzYnE,https://api.spotify.com/v1/audio-analysis/2vzV2cEIRSAid5CUPjzYnE,214505,4,New Music Friday
7654,1qLBZLeGS6FEHgVKWqhuVv,007 (Jersey Mix),Duckwrth,6I3MElirhT5t6Kf7p0hGk9,59,['alternative r&b'],Chrome Bull DLX,48,0.362,0.712,2,-8.264,1,0.113,0.00453,0.392,0.748,0.245,132.812,audio_features,1qLBZLeGS6FEHgVKWqhuVv,https://api.spotify.com/v1/tracks/1qLBZLeGS6FEHgVKWqhuVv,https://api.spotify.com/v1/audio-analysis/1qLBZLeGS6FEHgVKWqhuVv,160602,4,New Music Friday
7655,64YqaPCvvnHxj96Qlo1a9w,Stardust,Jazzy,7zAAwgV5Wqmvpb4GzvlRkP,64,"['charva', 'pop dance']",Constellations,56,0.754,0.812,11,-4.489,0,0.0372,0.0364,0.00188,0.221,0.779,140.0,audio_features,64YqaPCvvnHxj96Qlo1a9w,https://api.spotify.com/v1/tracks/64YqaPCvvnHxj96Qlo1a9w,https://api.spotify.com/v1/audio-analysis/64YqaPCvvnHxj96Qlo1a9w,171000,4,New Music Friday
7656,2Hgtu5s75EqH0skGGdICIr,Good Girl,Jockstrap,6S3Z6Me30mtdm526H17v8k,43,"['crank wave', 'london indie']",Good Girl,48,0.671,0.871,8,-4.478,1,0.0335,0.0363,0.441,0.0742,0.115,119.992,audio_features,2Hgtu5s75EqH0skGGdICIr,https://api.spotify.com/v1/tracks/2Hgtu5s75EqH0skGGdICIr,https://api.spotify.com/v1/audio-analysis/2Hgtu5s75EqH0skGGdICIr,242363,3,New Music Friday
7657,4dNKAlFAjUqelFX5ganK7Y,Perfect,Justin Timberlake,31TPClRtHm23RisEBtV3X7,79,"['dance pop', 'pop']",TROLLS Band Together (Original Motion Picture Soundtrack),54,0.79,0.809,11,-5.429,0,0.0445,0.0144,0.0,0.321,0.814,114.14,audio_features,4dNKAlFAjUqelFX5ganK7Y,https://api.spotify.com/v1/tracks/4dNKAlFAjUqelFX5ganK7Y,https://api.spotify.com/v1/audio-analysis/4dNKAlFAjUqelFX5ganK7Y,152160,4,New Music Friday
7658,0d1NK6DEtHLK0Mw4iij3uI,Mr. Lonely,RealestK,35R1B97CfrqKFFI3QBkTDx,60,[],Real World,48,0.735,0.525,7,-7.066,1,0.0377,0.168,0.132,0.201,0.305,100.021,audio_features,0d1NK6DEtHLK0Mw4iij3uI,https://api.spotify.com/v1/tracks/0d1NK6DEtHLK0Mw4iij3uI,https://api.spotify.com/v1/audio-analysis/0d1NK6DEtHLK0Mw4iij3uI,182400,4,New Music Friday
7659,1QKde7vZ5QM4dZn6TLyEmO,NASA (with ATL Jacob),Hotboii,220xv2aB3dsGxaJI1gGs7l,59,"['florida drill', 'florida rap']",NASA (with ATL Jacob),50,0.7,0.654,5,-4.491,0,0.0807,0.0811,0.0,0.188,0.349,79.994,audio_features,1QKde7vZ5QM4dZn6TLyEmO,https://api.spotify.com/v1/tracks/1QKde7vZ5QM4dZn6TLyEmO,https://api.spotify.com/v1/audio-analysis/1QKde7vZ5QM4dZn6TLyEmO,147035,4,New Music Friday
7660,0F95C4z2gQJ8NigLuO4z4u,WOW!,Berhana,0WjtdWS6su0f3jrW9aqEHl,49,['alternative r&b'],Amén (The Nomad’s Dream),47,0.754,0.523,7,-7.782,1,0.0446,0.0144,0.0131,0.077,0.609,110.956,audio_features,0F95C4z2gQJ8NigLuO4z4u,https://api.spotify.com/v1/tracks/0F95C4z2gQJ8NigLuO4z4u,https://api.spotify.com/v1/audio-analysis/0F95C4z2gQJ8NigLuO4z4u,157213,4,New Music Friday
7661,0g8nIlk2ltpZP8lYlPvRx1,Always Get Through To You,Barry Can't Swim,0vTVU0KH0CVzijsoKGsTPl,59,[],When Will We Land?,56,0.621,0.397,3,-18.737,0,0.0429,0.334,0.2,0.295,0.605,117.933,audio_features,0g8nIlk2ltpZP8lYlPvRx1,https://api.spotify.com/v1/tracks/0g8nIlk2ltpZP8lYlPvRx1,https://api.spotify.com/v1/audio-analysis/0g8nIlk2ltpZP8lYlPvRx1,246750,4,New Music Friday
7662,43DsSmYR7rk3LKnyY8wkGI,I Don't Know You,Mannequin Pussy,33yje3hgpNfdXpqdJQcrt9,48,"['bubblegrunge', 'indie punk', 'modern hardcore', 'modern power pop', 'riot grrrl']",I Don't Know You,50,0.576,0.595,2,-9.396,1,0.0364,0.0296,0.152,0.0942,0.271,119.914,audio_features,43DsSmYR7rk3LKnyY8wkGI,https://api.spotify.com/v1/tracks/43DsSmYR7rk3LKnyY8wkGI,https://api.spotify.com/v1/audio-analysis/43DsSmYR7rk3LKnyY8wkGI,224373,4,New Music Friday
7663,7y23wOenPKul2aNEF7Dcwr,Backseat Girl,Jane Remover,2rLGlNI6htigNxx172qxLu,47,"['dariacore', 'glitchcore', 'hyperpop']",Census Designated,49,0.409,0.71,8,-7.188,1,0.0465,0.0252,0.00012,0.275,0.119,125.245,audio_features,7y23wOenPKul2aNEF7Dcwr,https://api.spotify.com/v1/tracks/7y23wOenPKul2aNEF7Dcwr,https://api.spotify.com/v1/audio-analysis/7y23wOenPKul2aNEF7Dcwr,360995,3,New Music Friday
